viewpoint,yaw,pitch,distance,max_conf_carla,num_detections,iou
57,57,-15,8,0.8059950470924377,4,0.9769902229309082
58,58,-15,8,0.8276669383049011,5,0.9679322838783264
59,59,-15,8,0.8097355961799622,5,0.9719886779785156
60,60,-15,8,0.8235973715782166,4,0.9727820158004761
61,61,-15,8,0.8457679152488708,4,0.9755281805992126
62,62,-15,8,0.8616428375244141,3,0.9744867086410522
63,63,-15,8,0.8726921081542969,3,0.9641422629356384
64,64,-15,8,0.8961402177810669,4,0.965100884437561
65,65,-15,8,0.9046593904495239,4,0.9658419489860535
66,66,-15,8,0.9044288396835327,4,0.9584220051765442
67,67,-15,8,0.8902656435966492,4,0.9629905223846436
68,68,-15,8,0.8829455375671387,4,0.9646347761154175
69,69,-15,8,0.8865005373954773,4,0.9643283486366272
70,70,-15,8,0.8843656778335571,3,0.9653543829917908
71,71,-15,8,0.880745530128479,2,0.9752951860427856
72,72,-15,8,0.8699730634689331,4,0.9674497842788696
73,73,-15,8,0.8785154223442078,4,0.9646956324577332
74,74,-15,8,0.8819735050201416,6,0.9632031321525574
75,75,-15,8,0.8829873204231262,6,0.949004054069519
76,76,-15,8,0.8847271800041199,7,0.9517243504524231
77,77,-15,8,0.885526716709137,6,0.957099974155426
78,78,-15,8,0.8838782906532288,5,0.9501409530639648
79,79,-15,8,0.8843433856964111,7,0.9500917792320251
80,80,-15,8,0.8893018960952759,6,0.9423349499702454
81,81,-15,8,0.887982189655304,6,0.9336041212081909
82,82,-15,8,0.8774965405464172,4,0.931264340877533
83,83,-15,8,0.8683149218559265,6,0.9333969950675964
84,84,-15,8,0.8736599683761597,5,0.9571327567100525
85,85,-15,8,0.8749337196350098,5,0.9670013785362244
86,86,-15,8,0.8654851913452148,7,0.9525371789932251
87,87,-15,8,0.8458479046821594,8,0.9460284113883972
88,88,-15,8,0.8255259394645691,7,0.9559248685836792
89,89,-15,8,0.8130428791046143,7,0.9548163414001465
90,90,-15,8,0.7946216464042664,6,0.949249804019928
91,91,-15,8,0.7866937518119812,3,0.9446462392807007
92,92,-15,8,0.787746012210846,2,0.9446045756340027
93,93,-15,8,0.8111390471458435,3,0.9587585926055908
94,94,-15,8,0.8278592228889465,3,0.9546301960945129
95,95,-15,8,0.8439557552337646,3,0.9550876021385193
